20924,0.9534883720930233,0.046511627906976744
16093,1.0,0.0
701,1.0,0.0
7863,0.8571428571428571,0.14285714285714285
25721,0.8181818181818182,0.18181818181818182
10106,0.38461538461538464,0.6153846153846154
13588,0.6666666666666666,0.3333333333333333
6577,0.6764705882352942,0.3235294117647059
8565,0.5932203389830508,0.4067796610169492
13283,0.45454545454545453,0.5454545454545454
21895,0.9444444444444444,0.05555555555555555
44,1.0,0.0
13750,0.8648648648648649,0.13513513513513514
30493,0.8823529411764706,0.11764705882352941
8388,0.9565217391304348,0.043478260869565216
826,0.8,0.2
24060,0.7142857142857143,0.2857142857142857
12897,0.8181818181818182,0.18181818181818182
19766,0.6666666666666666,0.3333333333333333
33080,0.8,0.2
4436,1.0,0.0
16153,0.975,0.025
23816,1.0,0.0
5573,1.0,0.0
18323,1.0,0.0
14884,0.5555555555555556,0.4444444444444444
32010,0.5714285714285714,0.42857142857142855
5614,0.918918918918919,0.08108108108108109
9042,0.3333333333333333,0.6666666666666666
20152,0.0,0.0
33905,1.0,0.0
30910,0.7272727272727273,0.2727272727272727
5665,0.8571428571428571,0.14285714285714285
12055,0.8181818181818182,0.18181818181818182
17970,1.0,0.0
16163,1.0,0.0
5628,0.8888888888888888,0.1111111111111111
4004,0.8387096774193549,0.16129032258064516
19880,0.9411764705882353,0.058823529411764705
33474,0.375,0.625
26251,0.8571428571428571,0.14285714285714285
30380,0.717948717948718,0.28205128205128205
32339,1.0,0.0
24073,0.9090909090909091,0.09090909090909091
31329,1.0,0.0
13218,0.5666666666666667,0.43333333333333335
10293,0.5,0.5
15463,0.9545454545454546,0.045454545454545456
13551,0.8055555555555556,0.19444444444444445
33314,0.6363636363636364,0.36363636363636365
7837,1.0,0.0
6334,0.0,1.0
8133,0.6,0.4
10396,0.6363636363636364,0.36363636363636365
21202,0.9375,0.0625
2053,0.7857142857142857,0.21428571428571427
8623,0.9473684210526315,0.05263157894736842
13456,0.6666666666666666,0.3333333333333333
29425,0.875,0.125
25436,0.8571428571428571,0.14285714285714285
33620,0.8,0.2
7139,1.0,0.0
27134,0.6363636363636364,0.36363636363636365
20033,0.5714285714285714,0.42857142857142855
4001,0.8372093023255814,0.16279069767441862
1705,0.8,0.2
4034,0.7142857142857143,0.2857142857142857
18175,1.0,0.0
29459,0.9411764705882353,0.058823529411764705
4862,0.6363636363636364,0.36363636363636365
8384,0.8095238095238095,0.19047619047619047
33599,0.868421052631579,0.13157894736842105
5583,0.7,0.3
4275,0.7368421052631579,0.2631578947368421
31334,1.0,0.0
13120,1.0,0.0
18902,1.0,0.0
16861,0.8571428571428571,0.14285714285714285
8115,1.0,0.0
21204,1.0,0.0
16709,0.9523809523809523,0.047619047619047616
19591,0.6842105263157895,0.3157894736842105
26150,0.7777777777777778,0.2222222222222222
656,0.8,0.2
5347,1.0,0.0
17449,1.0,0.0
32574,0.8333333333333334,0.16666666666666666
31816,0.7777777777777778,0.2222222222222222
18089,0.9047619047619048,0.09523809523809523
16662,0.7209302325581395,0.27906976744186046
31866,0.7142857142857143,0.2857142857142857
4244,0.625,0.375
13987,1.0,0.0
10712,0.5,0.5
24238,0.8235294117647058,0.17647058823529413
10136,0.92,0.08
18002,0.8275862068965517,0.1724137931034483
7303,1.0,0.0
20310,0.9285714285714286,0.07142857142857142
32988,1.0,0.0
19923,0.8125,0.1875
21634,0.8108108108108109,0.1891891891891892
33193,0.5,0.5
29871,1.0,0.0
29071,1.0,0.0
27280,0.56,0.44
1663,0.8181818181818182,0.18181818181818182
29097,0.46153846153846156,0.5384615384615384
4705,0.55,0.45
6482,0.8333333333333334,0.16666666666666666
19658,0.6666666666666666,0.3333333333333333
7030,0.5714285714285714,0.42857142857142855
3,0.6153846153846154,0.38461538461538464
13612,0.3,0.7
446,0.35135135135135137,0.6486486486486487
32673,0.5428571428571428,0.45714285714285713
5652,0.9714285714285714,0.02857142857142857
25308,0.875,0.125
32646,0.8888888888888888,0.1111111111111111
17759,0.9387755102040817,0.061224489795918366
21294,0.7555555555555555,0.24444444444444444
19413,0.6666666666666666,0.3333333333333333
5091,0.8518518518518519,0.14814814814814814
24930,0.7692307692307693,0.23076923076923078
31,0.8571428571428571,0.14285714285714285
5716,0.8636363636363636,0.13636363636363635
12624,0.8333333333333334,0.16666666666666666
10068,1.0,0.0
22919,0.7777777777777778,0.2222222222222222
24542,0.84,0.16
5103,0.6,0.4
32329,0.4117647058823529,0.5882352941176471
8377,0.9298245614035088,0.07017543859649122
31347,0.25,0.75
13633,0.2777777777777778,0.7222222222222222
7607,1.0,0.0
1019,1.0,0.0
20223,0.5909090909090909,0.4090909090909091
19087,0.0,0.0
8118,0.75,0.25
16343,0.3888888888888889,0.6111111111111112
15911,0.1111111111111111,0.8888888888888888
12056,0.42857142857142855,0.5714285714285714
21122,0.2857142857142857,0.7142857142857143
26596,0.5714285714285714,0.42857142857142855
27690,0.2222222222222222,0.7777777777777778
13752,0.8823529411764706,0.11764705882352941
5190,1.0,0.0
14299,1.0,0.0
20078,0.5333333333333333,0.4666666666666667
28610,0.7647058823529411,0.23529411764705882
11547,0.6666666666666666,0.3333333333333333
26564,0.9705882352941176,0.029411764705882353
13572,0.8888888888888888,0.1111111111111111
14530,0.8636363636363636,0.13636363636363635
15367,0.2,0.8
20793,0.9,0.1
26165,1.0,0.0
26063,0.65,0.35
5852,1.0,0.0
28621,0.7857142857142857,0.21428571428571427
18163,0.8636363636363636,0.13636363636363635
32829,0.5,0.5
31736,1.0,0.0
15652,0.7368421052631579,0.2631578947368421
10638,0.8181818181818182,0.18181818181818182
30058,0.9166666666666666,0.08333333333333333
17419,0.9807692307692307,0.019230769230769232
9513,0.4375,0.5625
16105,0.9230769230769231,0.07692307692307693
12291,0.4,0.6
3152,0.42857142857142855,0.5714285714285714
24001,0.6666666666666666,0.3333333333333333
29653,0.75,0.25
8509,0.8571428571428571,0.14285714285714285
3093,0.6363636363636364,0.36363636363636365
11686,0.8947368421052632,0.10526315789473684
32,1.0,0.0
7528,1.0,0.0
6058,0.5,0.5
33470,1.0,0.0
453,0.8333333333333334,0.16666666666666666
18065,0.5454545454545454,0.45454545454545453
12160,0.5,0.5
16448,0.9285714285714286,0.07142857142857142
30918,1.0,0.0
27471,0.9166666666666666,0.08333333333333333
13631,0.7804878048780488,0.21951219512195122
10114,1.0,0.0
11923,0.5517241379310345,0.4482758620689655
19881,1.0,0.0
13659,0.8888888888888888,0.1111111111111111
8200,0.7093023255813954,0.29069767441860467
33525,0.7931034482758621,0.20689655172413793
2669,0.9230769230769231,0.07692307692307693
19285,0.42857142857142855,0.5714285714285714
15139,0.7692307692307693,0.23076923076923078
17792,0.25,0.75
6508,0.8478260869565217,0.15217391304347827
28384,1.0,0.0
18199,0.7105263157894737,0.2894736842105263
19406,0.96,0.04
13148,0.75,0.25
12645,1.0,0.0
6342,0.6666666666666666,0.3333333333333333
24940,0.6097560975609756,0.3902439024390244
18183,1.0,0.0
15388,0.7380952380952381,0.2619047619047619
29019,0.8235294117647058,0.17647058823529413
10186,1.0,0.0
25363,1.0,0.0
32573,0.6666666666666666,0.3333333333333333
33697,1.0,0.0
22603,0.6904761904761905,0.30952380952380953
16747,0.95,0.05
12434,0.75,0.25
23255,0.8055555555555556,0.19444444444444445
17076,0.8695652173913043,0.13043478260869565
24210,0.0,0.0
3554,1.0,0.0
25131,1.0,0.0
30042,0.8260869565217391,0.17391304347826086
17069,0.9565217391304348,0.043478260869565216
16957,1.0,0.0
13813,0.9333333333333333,0.06666666666666667
9857,0.5,0.5
2934,0.9166666666666666,0.08333333333333333
29463,0.3611111111111111,0.6388888888888888
22134,0.8048780487804879,0.1951219512195122
5622,1.0,0.0
15488,0.9642857142857143,0.03571428571428571
12120,0.21052631578947367,0.7894736842105263
12848,0.6,0.4
17024,0.6666666666666666,0.3333333333333333
32592,0.8333333333333334,0.16666666666666666
28781,0.8,0.2
6178,0.6875,0.3125
9943,0.42857142857142855,0.5714285714285714
3200,0.40540540540540543,0.5945945945945946
32331,0.35294117647058826,0.6470588235294118
27770,0.75,0.25
19671,0.7,0.3
19126,1.0,0.0
245,0.7777777777777778,0.2222222222222222
11286,1.0,0.0
32753,0.868421052631579,0.13157894736842105
24306,0.5263157894736842,0.47368421052631576
15158,1.0,0.0
10334,0.0,0.0
3244,0.3181818181818182,0.6818181818181818
27186,0.6666666666666666,0.3333333333333333
10284,0.7619047619047619,0.23809523809523808
2718,1.0,0.0
16508,0.6153846153846154,0.38461538461538464
25808,0.5,0.5
629,0.9696969696969697,0.030303030303030304
6116,0.6065573770491803,0.39344262295081966
8599,1.0,0.0
16056,0.8,0.2
29120,1.0,0.0
31451,1.0,0.0
30268,0.5,0.5
7287,0.5,0.5
24712,0.8888888888888888,0.1111111111111111
27342,0.8688524590163934,0.13114754098360656
32260,0.4,0.6
20941,0.6666666666666666,0.3333333333333333
5747,0.8461538461538461,0.15384615384615385
9222,0.42857142857142855,0.5714285714285714
23803,0.8333333333333334,0.16666666666666666
3473,0.7941176470588235,0.20588235294117646
22887,0.9,0.1
22648,1.0,0.0
3359,0.8260869565217391,0.17391304347826086
8749,0.39285714285714285,0.6071428571428571
24137,0.75,0.25
6290,0.7142857142857143,0.2857142857142857
7070,0.27586206896551724,0.7241379310344828
1119,1.0,0.0
10347,1.0,0.0
19713,0.8333333333333334,0.16666666666666666
15654,0.5555555555555556,0.4444444444444444
9015,1.0,0.0
16583,1.0,0.0
21153,1.0,0.0
7911,1.0,0.0
33098,0.8214285714285714,0.17857142857142858
33645,0.875,0.125
9701,0.875,0.125
2108,0.6666666666666666,0.3333333333333333
22120,0.8888888888888888,0.1111111111111111
16465,0.8333333333333334,0.16666666666666666
18383,1.0,0.0
13362,1.0,0.0
28374,1.0,0.0
10420,0.6666666666666666,0.3333333333333333
13190,0.0,0.0
21533,0.47058823529411764,0.5294117647058824
6875,0.875,0.125
20670,0.8292682926829268,0.17073170731707318
1826,0.5625,0.4375
33159,0.7777777777777778,0.2222222222222222
4070,0.5,0.5
12621,0.8,0.2
10226,0.75,0.25
11375,0.7931034482758621,0.20689655172413793
33265,1.0,0.0
19350,0.5714285714285714,0.42857142857142855
15026,0.9545454545454546,0.045454545454545456
13322,0.625,0.375
22882,0.3548387096774194,0.6451612903225806
26484,1.0,0.0
3139,0.7333333333333333,0.26666666666666666
24142,1.0,0.0
23678,0.7,0.3
32916,0.4666666666666667,0.5333333333333333
6523,0.9090909090909091,0.09090909090909091
10389,1.0,0.0
32869,0.0,1.0
25415,0.7857142857142857,0.21428571428571427
26990,0.35,0.65
29270,0.7741935483870968,0.22580645161290322
12183,0.25,0.75
25776,1.0,0.0
23843,0.7567567567567568,0.24324324324324326
17577,0.45,0.55
33638,1.0,0.0
1847,1.0,0.0
17295,0.9166666666666666,0.08333333333333333
24470,0.8,0.2
20175,0.85,0.15
3861,1.0,0.0
